customer_id,age_customer,gender_customer,area_customer,last_active_customer,account_status_customer,latitude_customer,longitude_customer,address_text_customer,location_type_customer,floor_number_customer,distance_radius_km_customer,preferred_day_customer,preferred_time_slot_customer,availability_start_time_customer,availability_end_time_customer,urgency_level_customer,time_sensitivity_level_customer,preferred_service_customer,service_category_customer,custom_task_description_customer,experience_expectation_customer,language_preference_customer,budget_min_customer,budget_max_customer,discount_sensitive_customer,weather_sensitive_customer,peak_hour_flag_customer,location_sensitivity_customer,profile_image_path_customer,voice_note_path_customer,voice_note_duration_sec_customer,customer_rating_given_to_worker average,customer_rating_given_to_worker,total_bookings_customer,last_booking_date_customer,cancellation_customer,cancellation_average_customer,worker_id,full_name,phone_number,email,password_hash,account_status,signup_date,last_login,worker_latitude,worker_longitude,service_city,service_area,service_radius_km,primary_skill,secondary_skills,service_category,skill_level,years_of_experience,licensed_worker,available_days,available_start_time,available_end_time,emergency_available,peak_hour_available,base_service_price,visit_charges,price_negotiable,average_price_range,cnic_number,cnic_front_image_path,cnic_back_image_path,certificate_uploaded,certificate_type,background_verification_status,trust_score,total_jobs_completed,total_jobs_cancelled,late_arrival_count,warning_count,blocked_status,working_rating_given_to_customer_avg,working_rating_given_to_customer,total_reviews,negative_review_count,wallet_balance,platform_commission_rate,total_earnings,pending_payout,last_wallet_deduction,ai_recommendation_score,high_demand_skills,earning_potential_score,profile_image_path,intro_video_path,work_sample_images_path,chat_enabled,media_upload_enabled,data_source,record_last_updated
CUST-5842,40,Female,Gulberg III,04/10/2025,Active,31.508826,74.342019,"House 276, Street 5, Gulberg III, Lahore",Office,0,14.6,Wednesday,Any,15:00,22:30,Medium,Medium,Electrician,Electrical,Follow-up visit from previous service,Expert,Urdu,1300,6200,No,No,Yes,Medium,profiles/cust-5842.jpg,voice_notes/cust-5842_note.mp3,57,1.9,3.7,106,03/02/2026,30,0.28,WRK004842,Bilal Durrani,3027172980,bilal.durrani952@hotmail.com,28f5b014ae558fe1a3eaaeff967420016e47d7b6d3e349aa4c310cd80cfbf8a7,active,03/05/2025,13/07/2025 14:17,31.623873,74.319612,Lahore,Ferozpur Road,10,AC Repair,Cabinet Work,Electrician,Intermediate,3,Yes,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",7:15:00,16:45:00,No,No,4500,550,Yes,PKR 4500-5500,13062-2233198-5,documents/cnic/front/WRK004842_front.jpg,documents/cnic/back/WRK004842_back.jpg,Yes,None,not_submitted,4.7,584,12,30,4,No,2.7,3.7,261,36,39411.12,15,504018.72,9114.53,20/05/2025 22:54,0.926,Yes,0.687,images/workers/profiles/WRK004842.jpg,videos/workers/intro/WRK004842.mp4,images/workers/samples/WRK004842_1.jpg|images/workers/samples/WRK004842_2.jpg|images/workers/samples/WRK004842_3.jpg,Yes,Yes,worker_onboarding_portal,01/12/2025 6:55
CUST-5843,20,Male,DHA Phase 8,04/09/2025,Inactive,31.449046,74.423226,"House 191, Street 10, DHA Phase 8, Lahore",Apartment,14,15,Wednesday,Any,16:30,18:00,Medium,Low,Plumber,Plumbing,Full renovation of the area,Beginner,English,300,4900,Yes,No,No,Medium,profiles/cust-5843.jpg,voice_notes/cust-5843_note.mp3,107,3.9,2.7,68,01/02/2026,3,0.04,WRK004843,Ibrahim Ismail,3404291927,ibrahim.ismail647@hotmail.com,66d49df8856438517a9beee4e7a28ca46d7c38620848640544b51318a6f06037,active,08/09/2020,22/09/2021 17:15,31.55569,74.339401,Lahore,Multan Road,7,Water Heater,Door Installation|Solar Panel|Wood Repair,Plumber,Beginner,6,Yes,"Monday,Tuesday,Thursday,Friday,Saturday",7:45:00,20:30:00,No,Yes,1300,150,Yes,PKR 1300-3300,30034-6589811-5,documents/cnic/front/WRK004843_front.jpg,documents/cnic/back/WRK004843_back.jpg,Yes,ITI Certificate,verified,5.7,224,7,9,4,No,3.5,4.9,113,5,41018.83,10,1326522.88,83776.82,13/01/2024 2:23,0.68,No,0.609,images/workers/profiles/WRK004843.jpg,videos/workers/intro/WRK004843.mp4,images/workers/samples/WRK004843_1.jpg|images/workers/samples/WRK004843_2.jpg|images/workers/samples/WRK004843_3.jpg,Yes,No,worker_onboarding_portal,29/12/2021 2:43
CUST-5844,24,Male,Askari 10,13/02/2026,Active,31.501745,74.304257,"House 320, Block K, Askari 10, Lahore",Office,0,1.8,Tuesday,Night,13:30,21:00,Medium,High,Carpenter,Carpentry,Scheduled service for weekend,Expert,Urdu,4000,27400,No,Yes,No,Medium,profiles/cust-5844.jpg,voice_notes/cust-5844_note.mp3,39,3.3,1.6,37,08/09/2025,11,0.3,WRK004844,Naeem Hashmi,3013209797,naeem.hashmi992@gmail.com,6511bf3a392fdecb7c1cea874cabcd1ef0477229cfaac3acac113a6dad6c6c61,active,30/03/2023,24/10/2025 23:21,31.476476,74.407883,Lahore,Walton Road,2,Ceiling Work,Tap Replacement,Carpenter,Expert,17,Yes,"Monday,Wednesday,Friday",6:30:00,16:45:00,Yes,No,3500,250,Yes,PKR 3500-4000,11997-2156524-8,documents/cnic/front/WRK004844_front.jpg,documents/cnic/back/WRK004844_back.jpg,No,Trade Test Certificate,verified,7.1,691,95,44,4,No,3.7,4,456,68,8552.75,18,830089.7,25424.61,02/10/2024 21:40,0.963,Yes,0.653,images/workers/profiles/WRK004844.jpg,videos/workers/intro/WRK004844.mp4,images/workers/samples/WRK004844_1.jpg|images/workers/samples/WRK004844_2.jpg|images/workers/samples/WRK004844_3.jpg,Yes,No,worker_onboarding_portal,06/05/2023 23:52
CUST-5845,21,Male,Raiwind Road,23/05/2025,Suspended,31.394129,74.224141,"House 217, Block E, Raiwind Road, Lahore",Home,0,11.8,Thursday,Afternoon,12:00,19:30,Low,Medium,Carpenter,Carpentry,"Emergency situation, need immediate help",No Preference,Urdu,3100,26500,No,Yes,No,Medium,profiles/cust-5845.jpg,voice_notes/cust-5845_note.mp3,119,3,2,51,02/10/2025,10,0.2,WRK004845,Muhammad Tanveer,3404008932,muhammad.tanveer300@outlook.com,25ce421a5a2e7e9032f1a5f7ba15027907138700bfa1638006ce4a4ed3fda4c1,active,10/08/2023,26/12/2023 1:41,31.508875,74.318312,Lahore,Old City,13,Boiler Repair,Wardrobe Making|Door Installation,Plumber,Expert,21,Yes,"Saturday,Sunday",6:15:00,21:00:00,No,Yes,1200,600,No,PKR 1200-3200,41345-1821903-1,documents/cnic/front/WRK004845_front.jpg,documents/cnic/back/WRK004845_back.jpg,No,None,not_submitted,6.6,414,41,0,4,No,3.1,3.7,406,12,5137.48,12,408793.38,16768.2,05/03/2025 14:23,0.886,No,0.66,images/workers/profiles/WRK004845.jpg,videos/workers/intro/WRK004845.mp4,images/workers/samples/WRK004845_1.jpg|images/workers/samples/WRK004845_2.jpg|images/workers/samples/WRK004845_3.jpg,Yes,No,worker_onboarding_portal,14/08/2023 7:34
CUST-5846,50,Male,Raiwind Road,01/05/2025,Active,31.383863,74.213443,"House 94, Block G, Raiwind Road, Lahore",Other,0,19.4,Tuesday,Afternoon,15:30,20:30,High,Medium,Carpenter,Carpentry,Basic touch up work required,No Preference,Urdu,4400,23400,No,No,No,Low,profiles/cust-5846.jpg,voice_notes/cust-5846_note.mp3,80,2.5,1.3,119,24/09/2025,7,0.06,WRK004846,Obaid Iqbal,3341692327,obaid.iqbal153@outlook.com,0a3949a92d93a26de5f567436a95905853e6b393e25d2d44468f86e6922cec37,suspended,04/05/2020,21/11/2020 2:11,31.632824,74.287008,Lahore,Askari,13,Door Installation,Water Heater|Boiler Repair,Carpenter,Intermediate,22,No,"Monday,Wednesday,Friday",9:30:00,16:30:00,No,Yes,3000,150,Yes,PKR 3000-4500,17018-5779748-9,documents/cnic/front/WRK004846_front.jpg,documents/cnic/back/WRK004846_back.jpg,Yes,ITI Certificate,pending,3.9,734,34,1,2,No,3.5,4.4,572,37,35771.75,10,795170.02,22038.11,07/12/2023 0:04,0.626,Yes,0.514,images/workers/profiles/WRK004846.jpg,videos/workers/intro/WRK004846.mp4,images/workers/samples/WRK004846_1.jpg|images/workers/samples/WRK004846_2.jpg|images/workers/samples/WRK004846_3.jpg,Yes,Yes,worker_onboarding_portal,15/01/2024 20:37
CUST-5847,22,Female,Gulberg I,19/02/2025,Active,31.526285,74.352112,"House 459, Block B, Gulberg I, Lahore",Apartment,6,17.2,Saturday,Afternoon,8:00,16:00,Low,High,Electrician,Electrical,Need expert with experience in modern systems,Intermediate,Urdu,1200,7600,Yes,No,No,Low,profiles/cust-5847.jpg,voice_notes/cust-5847_note.mp3,14,2.4,2.6,110,21/10/2025,7,0.06,WRK004847,Rizwan Javed,3228368464,rizwan.javed456@gmail.com,dcf2af6edfc97cc37968e6e717c34f85263418d1a65897b3a22e43b4049d4002,suspended,26/11/2021,02/09/2025 2:34,31.470745,74.299722,Lahore,Krishan Nagar,2,Deep Cleaning,Cabinet Work|Septic Tank|Leak Repair,Cleaner,Expert,20,No,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",6:00:00,18:30:00,No,Yes,1800,100,Yes,PKR 1800-2800,18359-5080929-2,documents/cnic/front/WRK004847_front.jpg,documents/cnic/back/WRK004847_back.jpg,No,None,not_submitted,9.9,143,17,3,0,No,3.1,4.1,106,6,19195.73,10,118233.55,9362.58,23/11/2022 5:15,0.998,Yes,0.806,images/workers/profiles/WRK004847.jpg,videos/workers/intro/WRK004847.mp4,images/workers/samples/WRK004847_1.jpg|images/workers/samples/WRK004847_2.jpg|images/workers/samples/WRK004847_3.jpg,Yes,No,worker_onboarding_portal,29/10/2023 2:52
CUST-5848,27,Male,Allama Iqbal Town,12/07/2025,Active,31.484152,74.312808,"House 205, Block A, Allama Iqbal Town, Lahore",Apartment,8,16.1,Monday,Morning,14:30,17:00,Medium,Low,Cleaner,Cleaning,Scheduled service for weekend,Beginner,English,3000,18100,Yes,Yes,No,High,profiles/cust-5848.jpg,voice_notes/cust-5848_note.mp3,41,1.5,1.8,102,16/01/2026,12,0.12,WRK004848,Imran Gillani,3412264055,imran.gillani582@hotmail.com,0787c79c9095d5f4c7f5a4e3398d5f1125389bdb43cba85339636fcbfe78de8e,active,07/10/2024,27/07/2025 12:12,31.52166,74.402001,Lahore,Hanjarwal,11,Shelf Fitting,Carpet Cleaning|Window Cleaning,Carpenter,Expert,19,Yes,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",8:30:00,19:00:00,No,No,3400,100,Yes,PKR 3400-4400,49116-9063352-1,documents/cnic/front/WRK004848_front.jpg,documents/cnic/back/WRK004848_back.jpg,Yes,ITI Certificate,verified,4.3,47,4,2,3,No,2.7,3.1,42,1,17345.28,15,336208.82,27108.46,29/06/2025 2:46,0.943,Yes,0.312,images/workers/profiles/WRK004848.jpg,videos/workers/intro/WRK004848.mp4,images/workers/samples/WRK004848_1.jpg|images/workers/samples/WRK004848_2.jpg|images/workers/samples/WRK004848_3.jpg,No,Yes,worker_onboarding_portal,26/01/2026 0:29
CUST-5849,33,Female,Gulberg I,14/01/2026,Active,31.526626,74.351803,"House 45, Block F, Gulberg I, Lahore",Office,0,18.1,Friday,Afternoon,9:30,16:00,Low,Medium,Electrician,Electrical,Want a professional to assess and quote,Beginner,English,1300,2100,No,Yes,Yes,Medium,profiles/cust-5849.jpg,voice_notes/cust-5849_note.mp3,90,3.8,3.9,82,27/12/2025,26,0.32,WRK004849,Rashid Umar,3231476482,rashid.umar47@yahoo.com,1f277d4f896317279b07edf13008b9480a3d935d1aab82fa6a289f1ab27783fd,active,03/07/2020,20/02/2023 1:28,31.630107,74.254208,Lahore,Wapda Town,9,Floor Mopping,Wood Polish,Cleaner,Expert,15,Yes,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",9:00:00,19:15:00,No,No,2600,100,Yes,PKR 2600-3100,13351-2048580-8,documents/cnic/front/WRK004849_front.jpg,documents/cnic/back/WRK004849_back.jpg,Yes,NVQ Certificate,not_submitted,4.9,770,11,65,5,No,4.4,4.1,530,5,37870.89,15,347084.94,3905.16,25/03/2023 13:40,0.619,Yes,0.414,images/workers/profiles/WRK004849.jpg,videos/workers/intro/WRK004849.mp4,images/workers/samples/WRK004849_1.jpg|images/workers/samples/WRK004849_2.jpg|images/workers/samples/WRK004849_3.jpg,Yes,Yes,worker_onboarding_portal,11/06/2022 16:53
CUST-5850,20,Female,Barki Road,16/11/2025,Active,31.437327,74.432788,"House 258, Block A, Barki Road, Lahore",Home,0,15.7,Monday,Morning,11:00,19:30,Low,Medium,Carpenter,Carpentry,"Just servicing, no parts replacement expected",Intermediate,English,4000,12400,Yes,No,Yes,Medium,profiles/cust-5850.jpg,voice_notes/cust-5850_note.mp3,39,1.3,2.6,79,08/02/2026,18,0.23,WRK004850,Rashid Virk,3019738471,rashid.virk19@hotmail.com,a8d99b583beb2c7710e49ea34262627e8131f7b9f1a4a41ff43c91c713e97442,pending_verification,13/07/2020,22/02/2021 15:08,31.616623,74.410875,Lahore,Allama Iqbal Town,11,Ceiling Work,Office Cleaning|Kitchen Cleaning,Carpenter,Expert,19,Yes,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",8:30:00,20:15:00,Yes,Yes,4600,350,Yes,PKR 4600-5100,25580-5899412-7,documents/cnic/front/WRK004850_front.jpg,documents/cnic/back/WRK004850_back.jpg,Yes,Professional License,pending,9.7,771,10,63,1,No,2.6,4.9,277,29,43612.38,18,1234962,44831.03,08/04/2025 20:19,0.94,No,0.838,images/workers/profiles/WRK004850.jpg,videos/workers/intro/WRK004850.mp4,images/workers/samples/WRK004850_1.jpg|images/workers/samples/WRK004850_2.jpg|images/workers/samples/WRK004850_3.jpg,Yes,Yes,worker_onboarding_portal,12/09/2024 0:13
CUST-5851,19,Male,DHA Phase 2,12/09/2025,Active,31.47446,74.389028,"House 160, Street 12, DHA Phase 2, Lahore",Apartment,14,9,Friday,Any,16:00,21:00,Low,Low,Plumber,Plumbing,Post-renovation cleanup needed,Intermediate,English,600,7500,Yes,No,Yes,Medium,profiles/cust-5851.jpg,voice_notes/cust-5851_note.mp3,83,2,1.8,94,20/01/2026,9,0.1,WRK004851,Azhar Iqbal,3503147890,azhar.iqbal852@outlook.com,a46823018a0aa31e57159fcbacaed59c4cf6d88f2c3d1dd9d44198177b7e3292,active,07/01/2024,11/05/2025 5:02,31.589158,74.401847,Lahore,New Garden Town,10,Pipe Fitting,Kitchen Cleaning|Wardrobe Making|Wiring,Plumber,Intermediate,22,No,"Monday,Tuesday,Wednesday,Thursday,Friday",9:15:00,16:00:00,No,Yes,3300,250,Yes,PKR 3300-4300,13026-6326040-2,documents/cnic/front/WRK004851_front.jpg,documents/cnic/back/WRK004851_back.jpg,No,None,verified,7.5,660,23,44,1,No,4.9,3.6,582,58,21352.99,10,733244.1,7441.67,11/04/2025 17:43,0.887,No,0.397,images/workers/profiles/WRK004851.jpg,videos/workers/intro/WRK004851.mp4,images/workers/samples/WRK004851_1.jpg|images/workers/samples/WRK004851_2.jpg|images/workers/samples/WRK004851_3.jpg,Yes,Yes,worker_onboarding_portal,03/02/2026 11:35
CUST-5852,50,Female,DHA Phase 4,21/12/2025,Active,31.467899,74.398513,"House 293, Block K, DHA Phase 4, Lahore",Other,0,3.1,Saturday,Night,9:30,16:30,Medium,Medium,Cleaner,Cleaning,Multiple items need attention,Beginner,English,1300,19500,Yes,Yes,No,High,profiles/cust-5852.jpg,voice_notes/cust-5852_note.mp3,8,3.2,4.7,59,10/02/2026,14,0.24,WRK004852,Muhammad Karim,3122349918,muhammad.karim132@outlook.com,8f7fb613abdc7409c127976db538ab2fa532f448e9a6cba8035c7a29f018d531,active,21/01/2022,18/08/2023 7:13,31.57537,74.26513,Lahore,Faisal Town,15,Wardrobe Making,Switch Board|Window Cleaning|Pipe Fitting,Carpenter,Master,12,No,"Monday,Tuesday,Thursday,Friday,Saturday",7:45:00,19:00:00,Yes,No,3700,100,Yes,PKR 3700-5200,44650-1971504-4,documents/cnic/front/WRK004852_front.jpg,documents/cnic/back/WRK004852_back.jpg,Yes,NAVTTC Certificate,verified,3.4,693,76,7,5,No,3.6,3.7,356,15,28382.34,18,23181.62,1440.06,28/06/2025 3:05,0.63,Yes,0.869,images/workers/profiles/WRK004852.jpg,videos/workers/intro/WRK004852.mp4,images/workers/samples/WRK004852_1.jpg|images/workers/samples/WRK004852_2.jpg|images/workers/samples/WRK004852_3.jpg,No,Yes,worker_onboarding_portal,05/02/2025 22:07
CUST-5853,58,Female,Model Town,16/08/2025,Active,31.497443,74.335787,"House 220, Block B, Model Town, Lahore",Apartment,12,1.2,Any,Night,9:30,17:00,High,Medium,Carpenter,Carpentry,Need expert with experience in modern systems,Expert,English,2300,16200,No,Yes,Yes,Medium,profiles/cust-5853.jpg,voice_notes/cust-5853_note.mp3,57,3.7,1.6,44,27/01/2026,9,0.2,WRK004853,Hamza Wali,3229262283,hamza.wali680@yahoo.com,d6d05906fac446e0811b4dcfe5b1ac7f42570f89eb7284459b39c158b6a34219,inactive,06/07/2022,27/09/2022 13:18,31.480004,74.373066,Lahore,Ravi Road,12,Septic Tank,Kitchen Cleaning,Plumber,Expert,21,No,"Wednesday,Thursday,Friday,Saturday,Sunday",8:15:00,21:00:00,Yes,Yes,4900,300,No,PKR 4900-5400,32980-5376317-3,documents/cnic/front/WRK004853_front.jpg,documents/cnic/back/WRK004853_back.jpg,Yes,ITI Certificate,pending,7.1,57,8,5,5,No,2.7,4.3,19,2,20045.15,15,388663.58,7967.37,06/01/2023 19:42,0.641,Yes,0.987,images/workers/profiles/WRK004853.jpg,videos/workers/intro/WRK004853.mp4,images/workers/samples/WRK004853_1.jpg|images/workers/samples/WRK004853_2.jpg|images/workers/samples/WRK004853_3.jpg,Yes,Yes,worker_onboarding_portal,16/09/2023 21:10
CUST-5854,25,Male,DHA Phase 6,24/05/2025,Active,31.458544,74.411019,"House 440, Block A, DHA Phase 6, Lahore",Home,0,5.4,Saturday,Morning,10:30,15:00,Medium,Low,Plumber,Plumbing,Inspection and report required first,Expert,English,800,4100,No,Yes,No,Low,profiles/cust-5854.jpg,voice_notes/cust-5854_note.mp3,84,1.4,2.2,110,24/11/2025,15,0.14,WRK004854,Wasim Hussain,3031501442,wasim.hussain478@gmail.com,9d469e634addec96f4b884ddd9d670330aebf78cd63645092f989ecd0fea17ee,suspended,27/09/2021,03/02/2024 9:12,31.462789,74.290914,Lahore,Thokar Niaz Baig,6,Wood Repair,Bathroom Fitting|Drainage,Carpenter,Master,17,Yes,"Monday,Wednesday,Friday",7:00:00,18:45:00,No,No,4000,100,No,PKR 4000-5500,29782-4454595-8,documents/cnic/front/WRK004854_front.jpg,documents/cnic/back/WRK004854_back.jpg,No,ITI Certificate,verified,7,789,46,4,5,No,4.9,4.9,332,9,25191.68,12,1267055.5,109815.68,30/10/2023 16:58,0.595,Yes,0.362,images/workers/profiles/WRK004854.jpg,videos/workers/intro/WRK004854.mp4,images/workers/samples/WRK004854_1.jpg|images/workers/samples/WRK004854_2.jpg|images/workers/samples/WRK004854_3.jpg,Yes,Yes,worker_onboarding_portal,22/09/2022 0:37
CUST-5855,22,Male,Bedian Road,16/04/2025,Suspended,31.423302,74.38125,"House 249, Block E, Bedian Road, Lahore",Home,0,5.9,Thursday,Morning,15:00,17:30,High,Low,Carpenter,Carpentry,Need expert with experience in modern systems,Expert,Urdu,3600,13000,Yes,No,No,Medium,profiles/cust-5855.jpg,voice_notes/cust-5855_note.mp3,74,2,3.1,99,04/11/2025,20,0.2,WRK004855,Waleed Qureshi,3217856950,waleed.qureshi130@yahoo.com,44e667106b9d33d0e05ffa0602da0a6731132409dee0225eeda29697444ae23d,pending_verification,15/09/2023,16/11/2023 14:17,31.465667,74.341555,Lahore,DHA Phase 5,1,Panel Installation,Shelf Fitting,Electrician,Master,10,Yes,"Tuesday,Thursday,Saturday",9:15:00,21:00:00,No,No,3500,300,No,PKR 3500-4000,32147-4863226-4,documents/cnic/front/WRK004855_front.jpg,documents/cnic/back/WRK004855_back.jpg,No,Trade Test Certificate,not_submitted,5.3,722,99,15,0,No,3.2,3.7,490,40,49737.56,15,1094325.19,45147.16,06/03/2025 22:32,0.772,Yes,0.517,images/workers/profiles/WRK004855.jpg,videos/workers/intro/WRK004855.mp4,images/workers/samples/WRK004855_1.jpg|images/workers/samples/WRK004855_2.jpg|images/workers/samples/WRK004855_3.jpg,Yes,Yes,worker_onboarding_portal,31/10/2023 0:21
CUST-5856,64,Male,Cavalry Ground,08/11/2025,Active,31.520369,74.381828,"House 147, Block H, Cavalry Ground, Lahore",Shop,0,18.1,Saturday,Afternoon,7:30,14:00,Medium,Medium,Plumber,Plumbing,Post-renovation cleanup needed,No Preference,Urdu,800,2000,No,No,No,Low,profiles/cust-5856.jpg,voice_notes/cust-5856_note.mp3,56,3.3,3.7,42,01/01/2026,12,0.29,WRK004856,Irfan Ismail,3507775597,irfan.ismail658@yahoo.com,681b256585de5213e4c18ea3c4f3832f35377e70d37ba7d8a0d6e1fd90eaa754,active,11/12/2020,05/07/2024 21:48,31.604793,74.272567,Lahore,Samnabad,5,Deep Cleaning,Ceiling Work|Meter Reading,Cleaner,Master,16,No,"Monday,Tuesday,Thursday,Friday,Saturday",9:30:00,19:00:00,No,Yes,3800,150,Yes,PKR 3800-4800,33799-8223460-3,documents/cnic/front/WRK004856_front.jpg,documents/cnic/back/WRK004856_back.jpg,No,None,verified,4.9,555,18,14,3,No,4.7,4.5,196,19,16079.1,10,1470759.22,72083.3,20/01/2022 17:42,0.918,No,0.358,images/workers/profiles/WRK004856.jpg,videos/workers/intro/WRK004856.mp4,images/workers/samples/WRK004856_1.jpg|images/workers/samples/WRK004856_2.jpg|images/workers/samples/WRK004856_3.jpg,Yes,Yes,worker_onboarding_portal,16/11/2024 9:22
CUST-5857,29,Male,DHA Phase 4,16/02/2026,Inactive,31.460254,74.395344,"House 200, Block A, DHA Phase 4, Lahore",Other,0,3.8,Saturday,Morning,8:30,10:30,Medium,Medium,Cleaner,Cleaning,Budget-friendly solution preferred,Intermediate,English,1100,18000,Yes,Yes,No,Medium,profiles/cust-5857.jpg,voice_notes/cust-5857_note.mp3,30,2.1,3.9,72,30/12/2025,16,0.22,WRK004857,Fahad Siddiqui,3518491900,fahad.siddiqui46@hotmail.com,c09b83c6b4b39d84223a09517000a4b2207e91b16146836f8beac7c118aeecd1,inactive,05/09/2025,10/09/2025 0:49,31.62139,74.282969,Lahore,Samnabad,14,Window Cleaning,Water Heater|Door Installation|Switch Board,Cleaner,Master,8,No,"Wednesday,Thursday,Friday,Saturday,Sunday",9:45:00,16:00:00,Yes,No,1800,200,No,PKR 1800-2800,31430-8047042-2,documents/cnic/front/WRK004857_front.jpg,documents/cnic/back/WRK004857_back.jpg,No,Professional License,verified,7.4,97,6,9,2,No,4.7,4.3,47,0,45689.7,18,1499489.39,114156.29,22/11/2025 8:35,0.564,Yes,0.81,images/workers/profiles/WRK004857.jpg,videos/workers/intro/WRK004857.mp4,images/workers/samples/WRK004857_1.jpg|images/workers/samples/WRK004857_2.jpg|images/workers/samples/WRK004857_3.jpg,No,Yes,worker_onboarding_portal,27/12/2025 8:38
CUST-5858,21,Male,DHA Phase 1,10/06/2025,Active,31.478478,74.385218,"House 204, Block D, DHA Phase 1, Lahore",Home,0,5,Friday,Afternoon,8:30,12:00,Medium,Medium,Carpenter,Carpentry,Want a professional to assess and quote,Intermediate,Urdu,1200,26000,Yes,Yes,Yes,Low,profiles/cust-5858.jpg,voice_notes/cust-5858_note.mp3,5,1.3,4.9,36,20/01/2026,4,0.11,WRK004858,Saad Qureshi,3411553709,saad.qureshi753@hotmail.com,afefb7e733af07555ef7664f3eee25991bf6d2b4311aaf70b1d03ced0700ac2f,active,12/02/2026,13/02/2026 8:25,31.479417,74.383496,Lahore,PAF Base,4,Deep Cleaning,Leak Repair,Cleaner,Intermediate,20,No,"Wednesday,Thursday,Friday,Saturday,Sunday",8:15:00,20:30:00,No,Yes,1900,350,Yes,PKR 1900-3400,34849-8491659-2,documents/cnic/front/WRK004858_front.jpg,documents/cnic/back/WRK004858_back.jpg,No,NAVTTC Certificate,failed,6.2,365,29,19,3,No,3.7,3,341,4,49567,10,569088.69,54574.66,15/02/2026 12:28,0.706,Yes,0.634,images/workers/profiles/WRK004858.jpg,videos/workers/intro/WRK004858.mp4,images/workers/samples/WRK004858_1.jpg|images/workers/samples/WRK004858_2.jpg|images/workers/samples/WRK004858_3.jpg,No,Yes,worker_onboarding_portal,24/02/2026 3:18
CUST-5859,28,Female,Ichhra,23/02/2025,Active,31.525819,74.322923,"House 139, Block C, Ichhra, Lahore",Home,0,1.6,Thursday,Any,16:30,23:30,Medium,High,Plumber,Plumbing,Seasonal maintenance before summer,Expert,English,800,2400,Yes,No,No,High,profiles/cust-5859.jpg,voice_notes/cust-5859_note.mp3,56,3.7,3.1,85,17/02/2026,4,0.05,WRK004859,Umar Qureshi,3512378040,umar.qureshi650@outlook.com,6824eadbdb48d85e6f55eb63ded1a1f2393d985adf313d56aebd91a159324a68,active,21/07/2022,05/08/2024 4:03,31.451044,74.349024,Lahore,DHA Phase 4,5,Generator,Wardrobe Making|Ceiling Work,Electrician,Beginner,10,No,"Tuesday,Thursday,Saturday",7:45:00,16:45:00,No,Yes,1000,600,Yes,PKR 1000-2500,26970-1218958-6,documents/cnic/front/WRK004859_front.jpg,documents/cnic/back/WRK004859_back.jpg,Yes,NAVTTC Certificate,verified,9,339,24,15,0,No,4.3,4.7,222,2,4702.98,10,902029.58,30349.9,13/05/2023 21:10,0.653,No,0.51,images/workers/profiles/WRK004859.jpg,videos/workers/intro/WRK004859.mp4,images/workers/samples/WRK004859_1.jpg|images/workers/samples/WRK004859_2.jpg|images/workers/samples/WRK004859_3.jpg,Yes,Yes,worker_onboarding_portal,13/10/2023 10:16
CUST-5860,44,Male,Samanabad,18/04/2025,Active,31.543032,74.336912,"House 16, Block J, Samanabad, Lahore",Office,0,5.1,Sunday,Evening,7:00,14:30,Medium,High,Carpenter,Carpentry,Follow-up visit from previous service,Intermediate,English,3000,6200,Yes,Yes,Yes,Medium,profiles/cust-5860.jpg,voice_notes/cust-5860_note.mp3,10,2,4.9,71,04/09/2025,4,0.06,WRK004860,Muhammad Hashmi,3118485265,muhammad.hashmi652@hotmail.com,0825f5891ecd970ca22a11f7c33ccc46b4a3112edeecae0c92c06c897419f7cf,suspended,12/02/2021,15/06/2024 21:30,31.547284,74.365687,Lahore,Multan Road,13,Water Heater,Shelf Fitting,Plumber,Expert,25,No,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",9:15:00,21:00:00,Yes,Yes,3400,300,No,PKR 3400-5400,34905-1137822-1,documents/cnic/front/WRK004860_front.jpg,documents/cnic/back/WRK004860_back.jpg,No,Trade Test Certificate,pending,7.6,546,10,6,4,No,4.9,3.2,278,18,26775.23,18,872150.06,48098.96,24/07/2023 14:51,0.727,Yes,0.496,images/workers/profiles/WRK004860.jpg,videos/workers/intro/WRK004860.mp4,images/workers/samples/WRK004860_1.jpg|images/workers/samples/WRK004860_2.jpg|images/workers/samples/WRK004860_3.jpg,Yes,Yes,worker_onboarding_portal,11/04/2023 11:09
